net_name,status,bbox_area,bbox_aspect,bbox_cx,bbox_cy,bbox_dx,bbox_dy,bbox_perimeter,bbox_xmax,bbox_xmin,bbox_ymax,bbox_ymin,bterm_count,dist_drv_sink_max,dist_drv_sink_mean,dist_drv_sink_sum,driver_inst_area,driver_is_buf,driver_is_clkbuf,driver_is_ff_q,driver_is_inv,fanout,has_bterm,has_multiple_drivers,hpwl,is_bus_bit,is_clock_like,is_enable_like,is_reg2reg_candidate,is_reset_like,iterm_count,net_dbid,num_buf_drivers,num_buf_sinks,num_clkbuf_drivers,num_drivers,num_ff_sinks_d,num_inout,num_inv_drivers,num_inv_sinks,num_port_drivers,num_port_sinks,num_sinks,odb_net,sink_area_buf_sum,sink_area_ff_sum,sink_area_inv_sum,sink_area_max,sink_area_mean,sink_area_std,sink_area_sum,sink_centroid_dist_to_driver,sink_cnt,sink_dist_p50,sink_dist_p90,sink_dist_p95,sink_max_x,sink_max_y,sink_min_x,sink_min_y,sink_quadrant_q1,sink_quadrant_q2,sink_quadrant_q3,sink_quadrant_q4,sink_x_mean,sink_x_std,sink_y_mean,sink_y_std,term_count
"_010_","OK","10.056851999999974","1.086785009504674","85.243","40.791","3.3059999999999974","3.0419999999999945","12.695999999999984","86.896","83.59","42.312","39.27","0","7.549999999999997","7.549999999999997","7.549999999999997","6.256","0","0","0","0","1","0","0","6.347999999999992","0","0","0","0","0","2","_4812b3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_4812b3cae6570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","7.549999999999997","1","7.549999999999997","7.549999999999997","7.549999999999997","81.42","39.44","81.42","39.44","0","0","1","0","81.42","","39.44","","2"
"_011_","OK","0.6289919999999921","30.3333331226855","78.961","22.858","4.367999999999995","0.14399999999999835","9.023999999999987","81.145","76.777","22.93","22.786","0","4.3700000000000045","4.3700000000000045","4.3700000000000045","10.0096","0","0","0","0","1","0","0","4.511999999999993","0","0","0","0","0","2","_c012b3cae6570000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_c012b3cae6570000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","4.3700000000000045","1","4.3700000000000045","4.3700000000000045","4.3700000000000045","80.73","23.12","80.73","23.12","1","0","0","0","80.73","","23.12","","2"
"_012_","OK","11.191154999999974","1.2991482108009667","80.3035","78.9425","3.812999999999988","2.9350000000000023","13.495999999999981","82.21","78.397","80.41","77.475","0","4.560000000000002","4.560000000000002","4.560000000000002","5.0048","0","0","0","0","1","0","0","6.7479999999999905","0","0","0","0","0","2","_3813b3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_3813b3cae6570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","4.560000000000002","1","4.560000000000002","4.560000000000002","4.560000000000002","80.04","80.24","80.04","80.24","0","1","0","0","80.04","","80.24","","2"
"_013_","OK","8.31273599999997","1.1891074125608494","73.007","59.833","3.1439999999999912","2.6439999999999984","11.57599999999998","74.579","71.435","61.155","58.511","0","3.4100000000000037","3.4100000000000037","3.4100000000000037","5.0048","0","0","0","0","1","0","0","5.78799999999999","0","0","0","0","0","2","_b013b3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_b013b3cae6570000_p_odb__dbNet","0.0","26.2752","0.0","26.2752","26.2752","","26.2752","3.4100000000000037","1","3.4100000000000037","3.4100000000000037","3.4100000000000037","74.29","61.2","74.29","61.2","1","0","0","0","74.29","","61.2","","2"
"_014_","OK","0.5672700000000063","7.781481452661086","84.7105","58.376000000000005","2.100999999999999","0.2700000000000031","4.742000000000004","85.761","83.66","58.511","58.241","0","5.519999999999996","5.519999999999996","5.519999999999996","5.0048","0","0","0","0","1","0","0","2.371000000000002","0","0","0","0","0","2","_2814b3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_2814b3cae6570000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","5.519999999999996","1","5.519999999999996","5.519999999999996","5.519999999999996","88.78","58.48","88.78","58.48","1","0","0","0","88.78","","58.48","","2"
"_015_","OK","0.5672700000000063","7.781481452661086","76.4305","63.816","2.100999999999999","0.2700000000000031","4.742000000000004","77.481","75.38","63.951","63.681","0","5.519999999999996","5.519999999999996","5.519999999999996","5.0048","0","0","0","0","1","0","0","2.371000000000002","0","0","0","0","0","2","_a014b3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_a014b3cae6570000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","5.519999999999996","1","5.519999999999996","5.519999999999996","5.519999999999996","80.5","63.92","80.5","63.92","1","0","0","0","80.5","","63.92","","2"
"_016_","OK","0.7753199999999922","6.15211265872649","75.929","50.3805","2.1839999999999975","0.3549999999999969","5.077999999999989","77.021","74.837","50.558","50.203","0","5.290000000000006","5.290000000000006","5.290000000000006","3.7536","0","0","0","0","1","0","0","2.5389999999999944","0","0","0","0","0","2","_1815b3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_1815b3cae6570000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","5.290000000000006","1","5.290000000000006","5.290000000000006","5.290000000000006","80.04","50.32","80.04","50.32","0","0","0","1","80.04","","50.32","","2"
"_017_","OK","346.8","0.3255208333233603","53.1295","85.91300000000001","10.625","32.64","86.53","58.442","47.817","102.233","69.593","0","33.03000000000001","16.097500000000004","128.78000000000003","11.2608","0","0","0","0","8","0","0","43.265","0","0","0","0","0","9","_9015b3cae6570000_p_Net","0","0","0","1","0","0","0","0","0","0","8","_9015b3cae6570000_p_odb__dbNet","0.0","0.0","0.0","30.0288","30.028799999999997","3.552713678800501e-15","240.23039999999997","9.967500000000015","8","11.61","33.03000000000001","33.03000000000001","58.88","102.0","45.54","69.36","2","1","3","2","53.302499999999995","3.8653516980994116","84.66","11.773036991362936","9"
"_018_","OK","1.7238959999999983","0.17675312194148146","40.944","13.563500000000001","0.5519999999999996","3.1229999999999993","7.349999999999998","41.22","40.668","15.125","12.002","0","5.250000000000002","5.250000000000002","5.250000000000002","16.265600000000003","0","0","0","0","1","0","0","3.674999999999999","0","0","0","0","0","2","_0816b3cae6570000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_0816b3cae6570000_p_odb__dbNet","7.5072","0.0","0.0","7.5072","7.5072","","7.5072","5.250000000000002","1","5.250000000000002","5.250000000000002","5.250000000000002","42.32","14.96","42.32","14.96","1","0","0","0","42.32","","14.96","","2"
"_019_","OK","2.588967000000003","0.26544988784327583","39.7855","19.003500000000003","0.8290000000000006","3.123000000000001","7.9040000000000035","40.2","39.371","20.565","17.442","0","3.8699999999999974","3.8699999999999974","3.8699999999999974","16.265600000000003","0","0","0","0","1","0","0","3.9520000000000017","0","0","0","0","0","2","_8016b3cae6570000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_8016b3cae6570000_p_odb__dbNet","7.5072","0.0","0.0","7.5072","7.5072","","7.5072","3.8699999999999974","1","3.8699999999999974","3.8699999999999974","3.8699999999999974","39.1","20.4","39.1","20.4","0","1","0","0","39.1","","20.4","","2"
"_020_","OK","1.1520179999999993","0.11819346568923969","37.2555","8.196","0.3689999999999998","3.122","6.981999999999999","37.44","37.071","9.757","6.635","0","4.329999999999999","4.329999999999999","4.329999999999999","16.265600000000003","0","0","0","0","1","0","0","3.4909999999999997","0","0","0","0","0","2","_f816b3cae6570000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_f816b3cae6570000_p_odb__dbNet","7.5072","0.0","0.0","7.5072","7.5072","","7.5072","4.329999999999999","1","4.329999999999999","4.329999999999999","4.329999999999999","36.34","6.8","36.34","6.8","0","0","1","0","36.34","","6.8","","2"
"_021_","OK","0.21093800000000262","0.03925798100118336","37.025499999999994","16.356","0.09100000000000108","2.3180000000000014","4.818000000000005","37.071","36.98","17.515","15.197","0","4.789999999999999","4.789999999999999","4.789999999999999","16.265600000000003","0","0","0","0","1","0","0","2.4090000000000025","0","0","0","0","0","2","_7017b3cae6570000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_7017b3cae6570000_p_odb__dbNet","7.5072","0.0","0.0","7.5072","7.5072","","7.5072","4.789999999999999","1","4.789999999999999","4.789999999999999","4.789999999999999","35.88","17.68","35.88","17.68","0","1","0","0","35.88","","17.68","","2"
"_022_","OK","0.17454300000000134","32.7534242088571","34.4955","55.558499999999995","2.3910000000000053","0.0730000000000004","4.9280000000000115","35.691","33.3","55.595","55.522","0","4.369999999999997","4.369999999999997","4.369999999999997","16.265600000000003","0","0","0","0","1","0","0","2.4640000000000057","0","0","0","0","0","2","_e817b3cae6570000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_e817b3cae6570000_p_odb__dbNet","7.5072","0.0","0.0","7.5072","7.5072","","7.5072","4.369999999999997","1","4.369999999999997","4.369999999999997","4.369999999999997","32.2","55.76","32.2","55.76","0","1","0","0","32.2","","55.76","","2"
"_023_","OK","17.16323999999997","3.0946921430595813","42.586","59.8575","7.287999999999997","2.354999999999997","19.285999999999987","46.23","38.942","61.035","58.68","0","9.39","8.145","16.29","11.2608","0","0","0","0","2","0","0","9.642999999999994","0","0","0","0","0","3","_6018b3cae6570000_p_Net","0","1","0","1","0","0","0","0","0","0","2","_6018b3cae6570000_p_odb__dbNet","7.5072","0.0","0.0","8.758400000000002","8.132800000000001","0.6256000000000008","16.265600000000003","8.145000000000003","2","6.899999999999999","9.39","9.39","40.02","61.2","39.79","58.48","0","1","1","0","39.905","0.11500000000000199","59.84","1.360000000000003","3"
"_024_","OK","46.619999999999976","1.8353174599533095","33.785","56.16","9.249999999999996","5.039999999999999","28.57999999999999","38.41","29.16","58.68","53.64","0","11.919999999999998","9.944999999999999","19.889999999999997","12.512","0","0","0","0","2","0","0","14.289999999999996","0","0","0","0","0","3","_d818b3cae6570000_p_Net","0","1","0","1","0","0","0","0","0","0","2","_d818b3cae6570000_p_odb__dbNet","7.5072","0.0","0.0","8.758400000000002","8.132800000000001","0.6256000000000008","16.265600000000003","7.414999999999999","2","7.969999999999999","11.919999999999998","11.919999999999998","39.79","58.48","28.06","55.76","1","0","1","0","33.925","5.865","57.12","1.3599999999999994","3"
"_025_","OK","958.5062720000001","1.0409965725994925","20.209","70.69800000000001","31.588","30.344","123.864","36.003","4.415","85.87","55.526","0","59.17000000000001","39.295","235.77","7.5072","0","0","0","0","6","0","0","61.932","0","0","0","0","0","7","_5019b3cae6570000_p_Net","0","1","0","1","0","0","0","0","0","0","6","_5019b3cae6570000_p_odb__dbNet","3.7536","0.0","0.0","30.0288","25.649600000000003","9.79218888706708","153.8976","38.38833333333333","6","33.72","59.17000000000001","59.17000000000001","24.84","85.68","4.83","55.76","1","3","2","0","12.918333333333335","5.939193033475919","72.98666666666666","10.377274315648702","7"
"_026_","OK","77.10941999999999","2.677972418434966","60.69499999999999","36.523","14.369999999999997","5.366","39.471999999999994","67.88","53.51","39.206","33.84","0","15.64","13.645","27.29","6.256","0","0","0","0","2","0","0","19.735999999999997","0","0","0","0","0","3","_c819b3cae6570000_p_Net","0","0","0","1","0","0","0","0","0","0","2","_c819b3cae6570000_p_odb__dbNet","0.0","0.0","0.0","30.0288","16.8912","13.1376","33.7824","13.644999999999996","2","11.649999999999999","15.64","15.64","68.31","39.44","58.88","34.0","0","1","0","1","63.595","4.715","36.72","2.719999999999999","3"
"_027_","OK","0.3029759999999999","0.05407689055594565","51.433","38.1365","0.1280000000000001","2.3669999999999973","4.989999999999995","51.497","51.369","39.32","36.953","0","5.25","5.25","5.25","6.256","0","0","0","0","1","0","0","2.4949999999999974","0","0","0","0","0","2","_401ab3cae6570000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_401ab3cae6570000_p_odb__dbNet","0.0","0.0","0.0","30.0288","30.0288","","30.0288","5.25","1","5.25","5.25","5.25","54.74","36.72","54.74","36.72","0","0","0","1","54.74","","36.72","","2"
"_028_","OK","0.29491800000000157","22.692982257078917","33.6435","28.383000000000003","2.586999999999996","0.11400000000000077","5.401999999999994","34.937","32.35","28.44","28.326","0","6.669999999999998","6.669999999999998","6.669999999999998","6.256","0","0","0","0","1","0","0","2.700999999999997","0","0","0","0","0","2","_b81ab3cae6570000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_b81ab3cae6570000_p_odb__dbNet","0.0","0.0","0.0","30.0288","30.0288","","30.0288","6.669999999999998","1","6.669999999999998","6.669999999999998","6.669999999999998","38.18","28.56","38.18","28.56","1","0","0","0","38.18","","28.56","","2"
"_029_","OK","1.8069240000000033","0.19134396349126487","35.102999999999994","24.5365","0.588000000000001","3.0730000000000004","7.322000000000003","35.397","34.809","26.073","23.0","0","5.710000000000001","5.710000000000001","5.710000000000001","6.256","0","0","0","0","1","0","0","3.6610000000000014","0","0","0","0","0","2","_301bb3cae6570000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_301bb3cae6570000_p_odb__dbNet","0.0","0.0","0.0","30.0288","30.0288","","30.0288","5.710000000000001","1","5.710000000000001","5.710000000000001","5.710000000000001","38.64","25.84","38.64","25.84","1","0","0","0","38.64","","25.84","","2"
"_030_","OK","0.7858440000000021","0.14026193487948402","24.523","27.256500000000003","0.33200000000000074","2.367000000000001","5.398000000000003","24.689","24.357","28.44","26.073","0","4.789999999999999","4.789999999999999","4.789999999999999","6.256","0","0","0","0","1","0","0","2.6990000000000016","0","0","0","0","0","2","_a81bb3cae6570000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_a81bb3cae6570000_p_odb__dbNet","0.0","0.0","0.0","30.0288","30.0288","","30.0288","4.789999999999999","1","4.789999999999999","4.789999999999999","4.789999999999999","27.6","25.84","27.6","25.84","0","0","0","1","27.6","","25.84","","2"
"_031_","OK","6.669403999999997","0.2350290970086295","19.463","23.2965","1.251999999999999","5.327000000000002","13.158000000000001","20.089","18.837","25.96","20.633","0","6.59","6.59","6.59","6.256","0","0","0","0","1","0","0","6.579000000000001","0","0","0","0","0","2","_201cb3cae6570000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_201cb3cae6570000_p_odb__dbNet","0.0","0.0","0.0","30.0288","30.0288","","30.0288","6.59","1","6.59","6.59","6.59","22.08","20.4","22.08","20.4","0","0","0","1","22.08","","20.4","","2"
"_032_","OK","33.61771199999999","1.185129552913043","27.686","20.223","6.311999999999998","5.3260000000000005","23.275999999999996","30.842","24.53","22.886","17.56","0","9.350000000000001","9.350000000000001","9.350000000000001","6.256","0","0","0","0","1","0","0","11.637999999999998","0","0","0","0","0","2","_981cb3cae6570000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_981cb3cae6570000_p_odb__dbNet","0.0","0.0","0.0","30.0288","30.0288","","30.0288","9.350000000000001","1","9.350000000000001","9.350000000000001","9.350000000000001","27.6","23.12","27.6","23.12","0","1","0","0","27.6","","23.12","","2"
"_033_","OK","1.0251360000000276","80.28318513023505","63.105999999999995","31.4565","9.071999999999996","0.1130000000000031","18.369999999999997","67.642","58.57","31.513","31.4","0","6.670000000000009","6.670000000000009","6.670000000000009","6.256","0","0","0","0","1","0","0","9.184999999999999","0","0","0","0","0","2","_101db3cae6570000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_101db3cae6570000_p_odb__dbNet","0.0","0.0","0.0","30.0288","30.0288","","30.0288","6.670000000000009","1","6.670000000000009","6.670000000000009","6.670000000000009","64.4","31.28","64.4","31.28","0","0","0","1","64.4","","31.28","","2"
"_034_","OK","4.263219999999996","0.6987854248183054","59.527","97.875","1.725999999999999","2.469999999999999","8.391999999999996","60.39","58.664","99.11","96.64","0","5.020000000000003","5.020000000000003","5.020000000000003","10.0096","0","0","0","0","1","0","0","4.195999999999998","0","0","0","0","0","2","_881db3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_881db3cae6570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","5.020000000000003","1","5.020000000000003","5.020000000000003","5.020000000000003","62.56","99.28","62.56","99.28","1","0","0","0","62.56","","99.28","","2"
"_035_","OK","5.957250000000008","0.638297872131491","65.13499999999999","8.1625","1.9500000000000028","3.0549999999999997","10.010000000000005","66.11","64.16","9.69","6.635","0","3.6399999999999944","3.6399999999999944","3.6399999999999944","7.5072","0","0","0","0","1","0","0","5.005000000000003","0","0","0","0","0","2","_001eb3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_001eb3cae6570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","3.6399999999999944","1","3.6399999999999944","3.6399999999999944","3.6399999999999944","63.94","9.52","63.94","9.52","0","1","0","0","63.94","","9.52","","2"
"_036_","OK","1.5272239999999926","0.1959169053739541","49.7515","21.962","0.546999999999997","2.7920000000000016","6.677999999999997","50.025","49.478","23.358","20.566","0","5.940000000000001","5.940000000000001","5.940000000000001","8.758400000000002","0","0","0","0","1","0","0","3.3389999999999986","0","0","0","0","0","2","_781eb3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_781eb3cae6570000_p_odb__dbNet","0.0","28.777600000000003","0.0","28.777600000000003","28.777600000000003","","28.777600000000003","5.940000000000001","1","5.940000000000001","5.940000000000001","5.940000000000001","45.77","23.12","45.77","23.12","0","1","0","0","45.77","","23.12","","2"
"_037_","OK","0.006096000000000242","677.3331075556064","53.925","25.6025","2.0320000000000036","0.0030000000000001137","4.070000000000007","54.941","52.909","25.604","25.601","0","6.439999999999998","6.439999999999998","6.439999999999998","8.758400000000002","0","0","0","0","1","0","0","2.0350000000000037","0","0","0","0","0","2","_f01eb3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_f01eb3cae6570000_p_odb__dbNet","0.0","26.2752","0.0","26.2752","26.2752","","26.2752","6.439999999999998","1","6.439999999999998","6.439999999999998","6.439999999999998","58.19","25.84","58.19","25.84","1","0","0","0","58.19","","25.84","","2"
"_038_","OK","1.463740000000003","0.29042316245415484","43.115","8.1585","0.652000000000001","2.245000000000001","5.794000000000004","43.441","42.789","9.281","7.036","0","7.779999999999995","7.779999999999995","7.779999999999995","8.758400000000002","0","0","0","0","1","0","0","2.897000000000002","0","0","0","0","0","2","_681fb3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_681fb3cae6570000_p_odb__dbNet","0.0","26.2752","0.0","26.2752","26.2752","","26.2752","7.779999999999995","1","7.779999999999995","7.779999999999995","7.779999999999995","46.69","9.52","46.69","9.52","1","0","0","0","46.69","","9.52","","2"
"_039_","OK","18.244128000000003","1.788353161619177","56.225","21.761000000000003","5.712000000000003","3.193999999999999","17.812000000000005","59.081","53.369","23.358","20.164","0","12.84","12.84","12.84","8.758400000000002","0","0","0","0","1","0","0","8.906000000000002","0","0","0","0","0","2","_e01fb3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_e01fb3cae6570000_p_odb__dbNet","0.0","26.2752","0.0","26.2752","26.2752","","26.2752","12.84","1","12.84","12.84","12.84","62.33","23.12","62.33","23.12","1","0","0","0","62.33","","23.12","","2"
"_040_","OK","4.354020000000001","0.49360269343649793","63.077","51.635","1.466000000000001","2.969999999999999","8.872","63.81","62.344","53.12","50.15","0","5.019999999999996","5.019999999999996","5.019999999999996","10.0096","0","0","0","0","1","0","0","4.436","0","0","0","0","0","2","_5820b3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_5820b3cae6570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","5.019999999999996","1","5.019999999999996","5.019999999999996","5.019999999999996","61.64","50.32","61.64","50.32","0","0","1","0","61.64","","50.32","","2"
"_041_","OK","63.955250000000056","2.158735990784724","53.456","50.082499999999996","11.75","5.443000000000005","34.38600000000001","59.331","47.581","52.804","47.361","0","14.64","14.64","14.64","8.758400000000002","0","0","0","0","1","0","0","17.193000000000005","0","0","0","0","0","2","_d020b3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_d020b3cae6570000_p_odb__dbNet","0.0","28.777600000000003","0.0","28.777600000000003","28.777600000000003","","28.777600000000003","14.64","1","14.64","14.64","14.64","51.29","47.6","51.29","47.6","0","0","1","0","51.29","","47.6","","2"
"_042_","OK","36.413669999999975","1.2291015981574314","54.146","66.4025","6.689999999999998","5.442999999999998","24.26599999999999","57.491","50.801","69.124","63.681","0","9.579999999999998","9.579999999999998","9.579999999999998","8.758400000000002","0","0","0","0","1","0","0","12.132999999999996","0","0","0","0","0","2","_4821b3cae6570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_4821b3cae6570000_p_odb__dbNet","0.0","28.777600000000003","0.0","28.777600000000003","28.777600000000003","","28.777600000000003","9.579999999999998","1","9.579999999999998","9.579999999999998","9.579999999999998","54.51","63.92","54.51","63.92","0","0","0","1","54.51","","63.92","","2"
