net_name,status,bbox_area,bbox_aspect,bbox_cx,bbox_cy,bbox_dx,bbox_dy,bbox_perimeter,bbox_xmax,bbox_xmin,bbox_ymax,bbox_ymin,bterm_count,dist_drv_sink_max,dist_drv_sink_mean,dist_drv_sink_sum,driver_inst_area,driver_is_buf,driver_is_clkbuf,driver_is_ff_q,driver_is_inv,fanout,has_bterm,has_multiple_drivers,hpwl,is_bus_bit,is_clock_like,is_enable_like,is_reg2reg_candidate,is_reset_like,iterm_count,net_dbid,num_buf_drivers,num_buf_sinks,num_clkbuf_drivers,num_drivers,num_ff_sinks_d,num_inout,num_inv_drivers,num_inv_sinks,num_port_drivers,num_port_sinks,num_sinks,odb_net,sink_area_buf_sum,sink_area_ff_sum,sink_area_inv_sum,sink_area_max,sink_area_mean,sink_area_std,sink_area_sum,sink_centroid_dist_to_driver,sink_cnt,sink_dist_p50,sink_dist_p90,sink_dist_p95,sink_max_x,sink_max_y,sink_min_x,sink_min_y,sink_quadrant_q1,sink_quadrant_q2,sink_quadrant_q3,sink_quadrant_q4,sink_x_mean,sink_x_std,sink_y_mean,sink_y_std,term_count
"_0010_","OK","1.4797140000001041","55.693251192062405","345.19100000000003","708.4715","9.078000000000031","0.16300000000001091","18.482000000000085","349.73","340.652","708.553","708.39","0","14.71999999999997","14.71999999999997","14.71999999999997","22.5216","0","0","0","0","1","0","0","9.241000000000042","0","0","0","0","0","2","_28d82f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_28d82f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","14.71999999999997","1","14.71999999999997","14.71999999999997","14.71999999999997","351.9","708.56","351.9","708.56","1","0","0","0","351.9","","708.56","","2"
"_0011_","OK","105.97511200000065","0.021288054878092887","328.40099999999995","534.568","1.5020000000000095","70.55599999999998","144.11599999999999","329.152","327.65","569.846","499.29","0","74.86000000000001","74.86000000000001","74.86000000000001","22.5216","0","0","0","0","1","0","0","72.05799999999999","0","0","0","0","0","2","_a0d82f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_a0d82f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","74.86000000000001","1","74.86000000000001","74.86000000000001","74.86000000000001","329.82","499.12","329.82","499.12","0","0","0","1","329.82","","499.12","","2"
"_0012_","OK","28.407072000000074","0.44564128250931045","347.491","617.358","3.5579999999999927","7.984000000000037","23.08400000000006","349.27","345.712","621.35","613.366","0","17.589999999999975","17.589999999999975","17.589999999999975","22.5216","0","0","0","0","1","0","0","11.54200000000003","0","0","0","0","0","2","_18d92f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_18d92f8bfe5c0000_p_odb__dbNet","0.0","21.270400000000002","0.0","21.270400000000002","21.270400000000002","","21.270400000000002","17.589999999999975","1","17.589999999999975","17.589999999999975","17.589999999999975","351.67","621.52","351.67","621.52","1","0","0","0","351.67","","621.52","","2"
"_0013_","OK","46.03939199999963","0.24259581879772066","359.221","568.3979999999999","3.3419999999999845","13.775999999999954","34.235999999999876","360.892","357.55","575.286","561.51","0","16.129999999999995","16.129999999999995","16.129999999999995","22.5216","0","0","0","0","1","0","0","17.117999999999938","0","0","0","0","0","2","_90d92f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_90d92f8bfe5c0000_p_odb__dbNet","0.0","21.270400000000002","0.0","21.270400000000002","21.270400000000002","","21.270400000000002","16.129999999999995","1","16.129999999999995","16.129999999999995","16.129999999999995","359.95","561.68","359.95","561.68","0","0","0","1","359.95","","561.68","","2"
"_0014_","OK","126.94364800000054","0.07560523232927588","285.621","669.038","3.098000000000013","40.976","88.14800000000002","287.17","284.072","689.526","648.55","0","49.53999999999991","49.53999999999991","49.53999999999991","22.5216","0","0","0","0","1","0","0","44.07400000000001","0","0","0","0","0","2","_08da2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_08da2f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","49.53999999999991","1","49.53999999999991","49.53999999999991","49.53999999999991","289.34","648.72","289.34","648.72","0","0","0","1","289.34","","648.72","","2"
"_0015_","OK","15.569294000001022","0.007337776523298192","333.001","582.1614999999999","0.3380000000000223","46.06299999999999","92.80200000000002","333.17","332.832","605.193","559.13","0","52.21999999999997","52.21999999999997","52.21999999999997","22.5216","0","0","0","0","1","0","0","46.40100000000001","0","0","0","0","0","2","_80da2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_80da2f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","52.21999999999997","1","52.21999999999997","52.21999999999997","52.21999999999997","335.34","558.96","335.34","558.96","0","0","0","1","335.34","","558.96","","2"
"_0016_","OK","6.652128000000025","0.09572936659120336","335.531","636.398","0.7980000000000018","8.336000000000013","18.26800000000003","335.93","335.132","640.566","632.23","0","14.599999999999966","14.599999999999966","14.599999999999966","22.5216","0","0","0","0","1","0","0","9.134000000000015","0","0","0","0","0","2","_f8da2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_f8da2f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","14.599999999999966","1","14.599999999999966","14.599999999999966","14.599999999999966","338.1","632.4","338.1","632.4","0","0","0","1","338.1","","632.4","","2"
"_0017_","OK","12.253847999999998","0.41240139416392957","355.576","670.4805","2.2479999999999905","5.451000000000022","15.398000000000025","356.7","354.452","673.206","667.755","0","13.950000000000045","13.950000000000045","13.950000000000045","22.5216","0","0","0","0","1","0","0","7.699000000000012","0","0","0","0","0","2","_70db2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_70db2f8bfe5c0000_p_odb__dbNet","0.0","23.772800000000004","0.0","23.772800000000004","23.772800000000004","","23.772800000000004","13.950000000000045","1","13.950000000000045","13.950000000000045","13.950000000000045","359.49","667.76","359.49","667.76","0","0","0","1","359.49","","667.76","","2"
"_0018_","OK","509.03695399999907","0.47306648780681365","301.951","659.5115000000001","15.517999999999972","32.803","96.64199999999994","309.71","294.192","675.913","643.11","0","53.799999999999955","53.799999999999955","53.799999999999955","22.5216","0","0","0","0","1","0","0","48.32099999999997","0","0","0","0","0","2","_e8db2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_e8db2f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","53.799999999999955","1","53.799999999999955","53.799999999999955","53.799999999999955","311.88","643.28","311.88","643.28","0","0","0","1","311.88","","643.28","","2"
"_0019_","OK","94.53824600000016","0.08785781787983257","316.67100000000005","703.0315","2.882000000000005","32.803","71.37","318.112","315.23","719.433","686.63","0","35.40000000000009","35.40000000000009","35.40000000000009","22.5216","0","0","0","0","1","0","0","35.685","0","0","0","0","0","2","_60dc2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_60dc2f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","35.40000000000009","1","35.40000000000009","35.40000000000009","35.40000000000009","317.4","686.8","317.4","686.8","0","0","0","1","317.4","","686.8","","2"
"_0020_","OK","182.8756079999983","0.09728757265205909","348.281","526.408","4.217999999999961","43.355999999999995","95.14799999999991","350.39","346.172","548.086","504.73","0","49.04000000000008","49.04000000000008","49.04000000000008","22.5216","0","0","0","0","1","0","0","47.573999999999955","0","0","0","0","0","2","_d8dc2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_d8dc2f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","49.04000000000008","1","49.04000000000008","49.04000000000008","49.04000000000008","348.22","504.56","348.22","504.56","0","0","1","0","348.22","","504.56","","2"
"_0021_","OK","8.502047999999903","1.3136792447666383","359.221","630.9580000000001","3.3419999999999845","2.5439999999999827","11.771999999999935","360.892","357.55","632.23","629.686","0","5.25","5.25","5.25","22.5216","0","0","0","0","1","0","0","5.885999999999967","0","0","0","0","0","2","_50dd2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_50dd2f8bfe5c0000_p_odb__dbNet","0.0","21.270400000000002","0.0","21.270400000000002","21.270400000000002","","21.270400000000002","5.25","1","5.25","5.25","5.25","359.95","632.4","359.95","632.4","1","0","0","0","359.95","","632.4","","2"
"_0022_","OK","72.18359399999952","0.09640755764731805","313.451","651.3515","2.637999999999977","27.363000000000056","60.002000000000066","314.77","312.132","665.033","637.67","0","35.479999999999905","35.479999999999905","35.479999999999905","22.5216","0","0","0","0","1","0","0","30.001000000000033","0","0","0","0","0","2","_c8dd2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_c8dd2f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","35.479999999999905","1","35.479999999999905","35.479999999999905","35.479999999999905","316.94","637.84","316.94","637.84","0","0","0","1","316.94","","637.84","","2"
"_0023_","OK","66.28642399999944","0.11062995342304652","342.926","663.674","2.70799999999997","24.478000000000065","54.37200000000007","344.28","341.572","675.913","651.435","0","33.449999999999875","33.449999999999875","33.449999999999875","22.5216","0","0","0","0","1","0","0","27.186000000000035","0","0","0","0","0","2","_40de2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_40de2f8bfe5c0000_p_odb__dbNet","0.0","23.772800000000004","0.0","23.772800000000004","23.772800000000004","","23.772800000000004","33.449999999999875","1","33.449999999999875","33.449999999999875","33.449999999999875","347.07","651.44","347.07","651.44","0","0","0","1","347.07","","651.44","","2"
"_0024_","OK","63.18496800000005","0.13145411420673936","358.991","602.568","2.882000000000005","21.923999999999978","49.611999999999966","360.432","357.55","613.53","591.606","0","24.75","24.75","24.75","22.5216","0","0","0","0","1","0","0","24.805999999999983","0","0","0","0","0","2","_b8de2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_b8de2f8bfe5c0000_p_odb__dbNet","0.0","21.270400000000002","0.0","21.270400000000002","21.270400000000002","","21.270400000000002","24.75","1","24.75","24.75","24.75","359.95","613.36","359.95","613.36","1","0","0","0","359.95","","613.36","","2"
"_0025_","OK","75.03276599999968","0.0513035065227279","358.531","694.8715","1.961999999999989","38.24300000000005","80.41000000000008","359.512","357.55","713.993","675.75","0","41.99000000000001","41.99000000000001","41.99000000000001","22.5216","0","0","0","0","1","0","0","40.20500000000004","0","0","0","0","0","2","_30df2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_30df2f8bfe5c0000_p_odb__dbNet","0.0","21.270400000000002","0.0","21.270400000000002","21.270400000000002","","21.270400000000002","41.99000000000001","1","41.99000000000001","41.99000000000001","41.99000000000001","359.95","675.92","359.95","675.92","0","0","0","1","359.95","","675.92","","2"
"_0026_","OK","118.12600799999983","0.04015782874769231","306.781","662.4079999999999","2.1779999999999973","54.23599999999999","112.82799999999997","307.87","305.692","689.526","635.29","0","62.21999999999997","62.21999999999997","62.21999999999997","22.5216","0","0","0","0","1","0","0","56.41399999999999","0","0","0","0","0","2","_a8df2f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_a8df2f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","62.21999999999997","1","62.21999999999997","62.21999999999997","62.21999999999997","310.04","635.12","310.04","635.12","0","0","0","1","310.04","","635.12","","2"
"_0027_","OK","355.5522740000003","0.14734442114391727","354.851","662.2315","7.2379999999999995","49.12300000000005","112.7220000000001","358.47","351.232","686.793","637.67","0","62.069999999999936","62.069999999999936","62.069999999999936","22.5216","0","0","0","0","1","0","0","56.36100000000005","0","0","0","0","0","2","_20e02f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_20e02f8bfe5c0000_p_odb__dbNet","0.0","21.270400000000002","0.0","21.270400000000002","21.270400000000002","","21.270400000000002","62.069999999999936","1","62.069999999999936","62.069999999999936","62.069999999999936","360.87","637.84","360.87","637.84","0","0","0","1","360.87","","637.84","","2"
"_0028_","OK","78.00203399999985","0.16229530629191705","283.091","654.0715","3.5579999999999927","21.923000000000002","50.96199999999999","284.87","281.312","665.033","643.11","0","30.960000000000036","30.960000000000036","30.960000000000036","22.5216","0","0","0","0","1","0","0","25.480999999999995","0","0","0","0","0","2","_98e02f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_98e02f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","30.960000000000036","1","30.960000000000036","30.960000000000036","30.960000000000036","287.04","643.28","287.04","643.28","0","0","0","1","287.04","","643.28","","2"
"_0029_","OK","25.74531400000009","0.1428890709868969","361.391","544.0815","1.9180000000000064","13.423000000000002","30.682000000000016","362.35","360.432","550.793","537.37","0","16.589999999999918","16.589999999999918","16.589999999999918","22.5216","0","0","0","0","1","0","0","15.341000000000008","0","0","0","0","0","2","_10e12f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_10e12f8bfe5c0000_p_odb__dbNet","0.0","21.270400000000002","0.0","21.270400000000002","21.270400000000002","","21.270400000000002","16.589999999999918","1","16.589999999999918","16.589999999999918","16.589999999999918","359.95","537.2","359.95","537.2","0","0","1","0","359.95","","537.2","","2"
"_0030_","OK","34.79683199999975","5.376572324930628","291.371","717.998","13.677999999999997","2.5439999999999827","32.44399999999996","298.21","284.532","719.27","716.726","0","22.04000000000002","22.04000000000002","22.04000000000002","22.5216","0","0","0","0","1","0","0","16.22199999999998","0","0","0","0","0","2","_88e12f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_88e12f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","22.04000000000002","1","22.04000000000002","22.04000000000002","22.04000000000002","300.38","719.44","300.38","719.44","1","0","0","0","300.38","","719.44","","2"
"_0031_","OK","16.586586000000114","0.13601376436330662","358.30100000000004","523.5115000000001","1.5020000000000095","11.043000000000006","25.090000000000032","359.052","357.55","529.033","517.99","0","15.25","15.25","15.25","22.5216","0","0","0","0","1","0","0","12.545000000000016","0","0","0","0","0","2","_00e22f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_00e22f8bfe5c0000_p_odb__dbNet","0.0","21.270400000000002","0.0","21.270400000000002","21.270400000000002","","21.270400000000002","15.25","1","15.25","15.25","15.25","359.95","518.16","359.95","518.16","0","0","0","1","359.95","","518.16","","2"
"_0032_","OK","379.80471199999886","0.3529447628230411","357.021","292.488","11.577999999999975","32.803999999999974","88.7639999999999","362.81","351.232","308.89","276.086","0","45.52000000000004","45.52000000000004","45.52000000000004","22.5216","0","0","0","0","1","0","0","44.38199999999995","0","0","0","0","0","2","_78e22f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_78e22f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","45.52000000000004","1","45.52000000000004","45.52000000000004","45.52000000000004","360.64","308.72","360.64","308.72","1","0","0","0","360.64","","308.72","","2"
"_0033_","OK","153.08326600000018","0.07105155438587045","354.721","470.6415","3.298000000000002","46.41700000000003","99.43000000000006","356.37","353.072","493.85","447.433","0","50.839999999999975","50.839999999999975","50.839999999999975","22.5216","0","0","0","0","1","0","0","49.71500000000003","0","0","0","0","0","2","_f0e22f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_f0e22f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","50.839999999999975","1","50.839999999999975","50.839999999999975","50.839999999999975","354.2","493.68","354.2","493.68","0","1","0","0","354.2","","493.68","","2"
"_0034_","OK","187.49792600000063","0.019620078357359433","361.851","387.51149999999996","1.9180000000000064","97.757","199.35000000000002","362.81","360.892","436.39","338.633","0","101.13999999999999","101.13999999999999","101.13999999999999","22.5216","0","0","0","0","1","0","0","99.67500000000001","0","0","0","0","0","2","_68e32f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_68e32f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","101.13999999999999","1","101.13999999999999","101.13999999999999","101.13999999999999","360.64","436.56","360.64","436.56","0","1","0","0","360.64","","436.56","","2"
"_0035_","OK","40.89504599999961","0.02435512604572407","354.491","223.12150000000003","0.9979999999999905","40.977000000000004","83.94999999999999","354.99","353.992","243.61","202.633","0","43.10000000000002","43.10000000000002","43.10000000000002","22.5216","0","0","0","0","1","0","0","41.974999999999994","0","0","0","0","0","2","_e0e32f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_e0e32f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","43.10000000000002","1","43.10000000000002","43.10000000000002","43.10000000000002","352.82","243.44","352.82","243.44","0","1","0","0","352.82","","243.44","","2"
"_0036_","OK","312.7049660000011","0.01176420076417158","361.851","398.3915","1.9180000000000064","163.03700000000003","329.9100000000001","362.81","360.892","479.91","316.873","0","166.41999999999996","166.41999999999996","166.41999999999996","22.5216","0","0","0","0","1","0","0","164.95500000000004","0","0","0","0","0","2","_58e42f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_58e42f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","166.41999999999996","1","166.41999999999996","166.41999999999996","166.41999999999996","360.64","480.08","360.64","480.08","0","1","0","0","360.64","","480.08","","2"
"_0037_","OK","280.02883200000394","0.045207359218779754","356.69100000000003","222.958","3.5580000000000496","78.70400000000001","164.52400000000011","358.47","354.912","262.31","183.606","0","88.08000000000001","88.08000000000001","88.08000000000001","22.5216","0","0","0","0","1","0","0","82.26200000000006","0","0","0","0","0","2","_d0e42f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_d0e42f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","88.08000000000001","1","88.08000000000001","88.08000000000001","88.08000000000001","360.64","262.48","360.64","262.48","1","0","0","0","360.64","","262.48","","2"
"_0038_","OK","1339.0248059999897","0.023403303553040183","351.731","360.3115","5.597999999999956","239.19700000000003","489.59","354.53","348.932","479.91","240.713","0","246.26000000000002","246.26000000000002","246.26000000000002","22.5216","0","0","0","0","1","0","0","244.795","0","0","0","0","0","2","_48e52f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_48e52f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","246.26000000000002","1","246.26000000000002","246.26000000000002","246.26000000000002","352.36","480.08","352.36","480.08","1","0","0","0","352.36","","480.08","","2"
"_0039_","OK","25.747232000000086","0.1428784266878075","361.851","54.318","1.9180000000000064","13.424","30.68400000000001","362.81","360.892","61.03","47.606","0","16.819999999999972","16.819999999999972","16.819999999999972","22.5216","0","0","0","0","1","0","0","15.342000000000006","0","0","0","0","0","2","_c0e52f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_c0e52f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","16.819999999999972","1","16.819999999999972","16.819999999999972","16.819999999999972","360.64","61.2","360.64","61.2","0","1","0","0","360.64","","61.2","","2"
"_0040_","OK","7.926054000000052","0.28463141931312824","333.92100000000005","74.7115","1.5020000000000095","5.277000000000001","13.558000000000021","334.672","333.17","77.35","72.073","0","9.579999999999984","9.579999999999984","9.579999999999984","22.5216","0","0","0","0","1","0","0","6.779000000000011","0","0","0","0","0","2","_38e62f8bfe5c0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_38e62f8bfe5c0000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","9.579999999999984","1","9.579999999999984","9.579999999999984","9.579999999999984","335.34","77.52","335.34","77.52","1","0","0","0","335.34","","77.52","","2"
