net_name,label
_0777_,0
_0778_,0
_0779_,0
_0780_,0
_0781_,0
_0782_,0
_0783_,0
_0784_,0
_0785_,0
_0786_,0
_0787_,0
_0788_,0
_0789_,0
_0790_,1
_0791_,0
_0792_,0
_0793_,0
_0794_,0
_0795_,0
_0796_,0
_0797_,0
_0798_,0
_0799_,0
_0800_,0
_0801_,0
_0802_,0
_0803_,0
_0804_,0
_0805_,0
_0806_,0
_0807_,0
_0808_,0
_0809_,0
_0810_,0
_0811_,0
_0812_,0
_0813_,0
_0814_,0
_0815_,0
_0816_,0
_0817_,0
_0818_,0
_0819_,0
_0820_,0
_0821_,0
_0822_,0
_0823_,0
_0824_,0
_0825_,0
_0826_,0
_0827_,0
_0828_,0
_0829_,0
_0830_,0
_0831_,0
_0832_,0
_0833_,0
_0834_,0
_0835_,0
_0836_,0
_0837_,0
_0838_,0
_0839_,0
_0840_,0
_0841_,0
_0842_,0
_0843_,0
_0844_,0
_0845_,0
_0846_,0
_0847_,0
_0848_,0
_0849_,0
_0850_,0
_0851_,0
_0852_,0
_0853_,0
_0854_,0
_0855_,0
_0856_,0
_0857_,0
_0858_,0
_0859_,0
_0860_,0
_0861_,0
_0862_,0
_0863_,0
_0864_,0
_0865_,0
_0866_,0
_0867_,0
_0868_,0
_0869_,0
_0870_,0
_0871_,0
_0872_,0
_0873_,0
_0874_,0
_0875_,0
_0876_,0
_0877_,0
_0878_,0
_0879_,0
_0880_,0
_0881_,0
_0882_,0
_0883_,0
_0884_,0
_0885_,0
_0886_,0
_0887_,0
_0888_,0
_0889_,0
_0890_,0
_0891_,0
_0892_,0
_0893_,0
_0894_,0
_0895_,0
_0896_,0
_0897_,0
_0898_,0
_0899_,0
_0900_,0
_0901_,0
_0902_,0
_0903_,0
_0904_,0
_0905_,0
_0906_,0
_0907_,0
_0908_,0
_0909_,0
_0910_,0
_0911_,0
_0912_,0
_0913_,0
_0914_,0
_0915_,0
_0916_,0
_0917_,0
_0918_,0
_0919_,0
_0920_,0
_0921_,0
_0922_,0
_0923_,0
_0924_,0
_0925_,0
_0926_,0
_0927_,0
_0928_,0
_0929_,0
_0930_,0
_0931_,0
_0932_,0
_0933_,0
_0934_,0
_0935_,0
_0936_,0
_0937_,0
_0938_,0
_0939_,0
_0940_,0
_0941_,0
_0942_,0
_0943_,0
_0944_,0
_0945_,0
_0946_,0
_0947_,0
_0948_,0
_0949_,0
_0950_,0
_0951_,0
_0952_,0
_0953_,0
_0954_,0
_0955_,0
_0956_,0
_0957_,0
_0958_,0
_0959_,0
_0960_,0
_0961_,0
_0962_,0
_0963_,0
_0964_,0
_0965_,1
_0966_,0
_0967_,0
_0968_,0
_0969_,0
_0970_,0
_0971_,0
_0972_,0
_0973_,0
_0974_,0
_0975_,0
_0976_,0
_0977_,0
_0978_,0
_0979_,0
_0980_,0
_0981_,0
_0982_,0
_0983_,1
_0984_,0
_0985_,0
_0986_,1
_0987_,0
_0988_,0
_0989_,0
_0990_,0
_0991_,1
_0992_,0
_0993_,1
_0994_,0
_0995_,0
_0996_,0
_0997_,0
_0998_,0
_0999_,0
_1000_,0
_1001_,0
_1002_,0
_1003_,0
_1004_,0
_1005_,0
_1006_,0
_1007_,0
_1008_,0
_1009_,0
_1010_,0
_1011_,0
_1012_,0
_1013_,0
_1014_,0
_1015_,0
_1016_,0
_1017_,0
_1018_,0
_1019_,0
_1020_,0
_1021_,0
_1022_,0
_1023_,0
_1024_,0
_1025_,0
_1026_,0
_1027_,0
_1028_,0
_1029_,0
_1030_,0
_1031_,0
_1032_,0
_1033_,0
_1034_,0
_1035_,0
_1036_,0
_1037_,0
_1038_,0
_1039_,0
_1040_,0
_1041_,0
_1042_,0
_1043_,0
_1044_,0
_1045_,0
_1046_,0
_1047_,0
_1048_,0
_1049_,0
_1050_,0
_1051_,0
_1052_,0
_1053_,0
_1054_,0
_1055_,0
_1056_,0
_1057_,0
_1058_,0
_1059_,0
_1060_,0
_1061_,0
_1062_,0
_1063_,0
_1064_,0
_1065_,0
_1066_,0
_1067_,0
_1068_,0
_1069_,0
_1070_,0
_1071_,0
_1072_,0
_1073_,0
_1074_,0
_1075_,0
_1076_,0
_1077_,0
_1078_,0
_1079_,0
_1080_,0
_1081_,0
_1082_,0
_1083_,0
_1084_,0
_1085_,0
_1086_,0
_1087_,0
_1088_,0
_1089_,0
_1090_,0
_1091_,0
_1092_,0
_1093_,0
_1094_,0
_1095_,0
_1096_,0
_1097_,0
_1098_,0
_1099_,0
_1100_,1
_1101_,0
_1102_,0
_1103_,0
_1104_,0
_1105_,0
_1106_,0
_1107_,0
_1108_,0
_1109_,0
_1110_,0
_1111_,0
_1112_,0
_1113_,0
_1114_,0
_1115_,0
_1116_,0
_1117_,0
_1118_,0
_1119_,0
_1120_,0
_1121_,0
_1122_,0
_1123_,0
_1124_,0
_1125_,0
_1126_,0
_1127_,0
_1128_,0
_1129_,0
_1130_,0
_1131_,0
_1132_,0
_1133_,0
_1134_,0
_1135_,0
_1136_,0
_1137_,0
_1138_,0
_1139_,0
_1140_,0
_1141_,0
_1142_,0
_1143_,0
_1144_,0
_1145_,0
_1146_,0
_1147_,0
_1148_,0
_1149_,0
_1150_,0
_1151_,0
_1152_,0
_1153_,0
_1154_,0
_1155_,0
_1156_,0
_1157_,0
_1158_,0
_1159_,0
_1160_,0
_1161_,0
_1162_,0
_1163_,0
_1164_,0
_1165_,0
_1166_,0
_1167_,0
_1168_,0
_1169_,0
_1170_,0
_1171_,0
_1172_,0
_1173_,0
_1174_,0
_1175_,0
_1176_,0
_1177_,0
_1178_,0
_1179_,0
_1180_,0
_1181_,0
_1182_,0
_1183_,0
_1184_,0
_1185_,0
_1186_,0
_1187_,0
_1188_,0
_1189_,0
_1190_,0
_1191_,0
_1192_,0
_1193_,1
_1194_,1
_1195_,0
_1196_,0
_1197_,0
_1198_,0
_1199_,0
_1200_,0
_1201_,0
_1202_,0
_1203_,0
_1204_,0
_1205_,0
_1206_,0
_1207_,0
_1208_,0
_1209_,0
_1210_,0
_1211_,0
_1212_,0
_1213_,0
_1214_,0
_1215_,0
_1216_,0
_1217_,0
_1218_,0
_1219_,0
_1220_,0
_1221_,0
_1222_,0
_1223_,0
_1224_,0
_1225_,0
_1226_,0
_1227_,0
_1228_,0
_1229_,0
_1230_,0
_1231_,0
_1232_,0
_1233_,0
_1234_,0
_1235_,0
_1236_,0
_1237_,0
_1238_,0
_1239_,0
_1240_,0
_1241_,0
_1242_,0
_1243_,0
_1244_,0
_1245_,0
_1246_,0
_1247_,0
_1248_,0
_1249_,0
_1250_,0
_1251_,0
_1252_,0
_1253_,0
_1254_,0
_1255_,0
_1256_,0
_1257_,0
_1258_,0
_1259_,0
_1260_,0
_1261_,0
_1262_,0
_1263_,0
_1264_,0
_1265_,0
_1266_,0
_1267_,0
_1268_,0
_1269_,0
_1270_,0
_1271_,0
_1272_,0
_1273_,0
_1274_,0
_1275_,0
_1276_,0
_1277_,0
_1278_,0
_1279_,0
_1280_,0
_1281_,0
_1282_,0
_1283_,0
_1284_,0
_1285_,0
_1286_,0
_1287_,0
_1288_,0
_1289_,0
_1290_,0
_1291_,0
_1292_,0
_1293_,0
_1294_,0
_1295_,0
_1296_,0
_1297_,0
_1298_,0
_1299_,0
_1300_,0
_1301_,0
_1302_,0
_1303_,0
_1304_,0
_1305_,0
_1306_,0
_1307_,0
_1308_,0
_1309_,0
_1310_,0
_1311_,0
_1312_,0
_1313_,0
_1314_,0
_1315_,0
_1316_,0
_1317_,0
_1318_,0
_1319_,0
_1320_,0
_1321_,0
_1322_,0
_1323_,0
_1324_,0
_1325_,0
_1326_,0
_1327_,0
_1328_,0
_1329_,0
_1330_,0
_1331_,0
_1332_,0
_1333_,0
_1334_,0
_1335_,0
_1336_,0
_1337_,0
_1338_,0
_1339_,0
_1340_,0
_1341_,0
_1342_,0
_1343_,0
_1344_,0
_1345_,0
_1346_,0
_1347_,0
_1348_,0
_1349_,0
_1350_,0
_1351_,0
_1352_,0
_1353_,0
_1354_,0
_1355_,0
_1356_,0
_1357_,0
_1358_,0
_1359_,0
_1360_,0
_1361_,0
_1362_,0
_1363_,0
_1364_,0
_1365_,0
_1366_,0
_1367_,0
_1368_,0
_1369_,0
_1370_,0
_1371_,0
_1372_,0
_1373_,0
_1374_,0
_1375_,0
_1376_,0
_1377_,0
_1378_,0
_1379_,0
_1380_,0
_1381_,0
_1382_,0
_1383_,0
_1384_,0
_1385_,0
_1386_,0
_1387_,0
_1388_,0
_1389_,0
_1390_,0
_1391_,0
_1392_,0
_1393_,0
_1394_,0
_1395_,0
_1396_,0
_1397_,0
_1398_,0
_1399_,0
_1400_,0
_1401_,0
_1402_,0
_1403_,0
_1404_,0
_1405_,0
_1406_,0
_1407_,0
_1408_,0
_1409_,0
_1410_,0
_1411_,0
_1412_,0
_1413_,0
_1414_,0
_1415_,0
_1416_,0
_1417_,0
_1418_,0
_1419_,0
_1420_,0
_1421_,0
_1422_,0
_1423_,0
_1424_,0
_1425_,0
_1426_,0
_1427_,0
_1428_,0
_1429_,0
_1430_,0
_1431_,0
_1432_,0
_1433_,0
_1434_,0
_1435_,0
_1436_,0
_1437_,0
_1438_,0
_1439_,0
_1440_,0
_1441_,0
_1442_,0
_1443_,0
_1444_,0
_1445_,0
_1446_,0
_1447_,0
_1448_,0
_1449_,0
_1450_,0
_1451_,0
_1452_,0
_1453_,0
_1454_,0
_1455_,0
_1456_,0
_1457_,0
_1458_,0
_1459_,0
_1460_,0
_1461_,0
_1462_,0
_1463_,0
_1464_,0
_1465_,0
_1466_,0
_1467_,0
_1468_,0
_1469_,0
_1470_,0
_1471_,0
_1472_,0
_1473_,0
_1474_,0
_1475_,0
_1476_,0
_1477_,0
_1478_,0
_1479_,0
_1480_,0
_1481_,0
_1482_,0
_1483_,0
_1484_,0
_1485_,0
_1486_,0
_1487_,0
_1488_,0
_1489_,0
_1490_,0
_1491_,0
_1492_,0
_1493_,0
_1494_,0
_1495_,0
_1496_,0
_1497_,0
_1498_,0
_1499_,0
_1500_,0
_1501_,0
_1502_,0
_1503_,0
_1504_,0
_1505_,0
_1506_,0
_1507_,0
_1508_,0
_1509_,0
_1510_,0
_1511_,0
_1512_,0
_1513_,1
_1514_,0
_1515_,1
_1516_,0
_1517_,0
_1518_,0
_1519_,1
_1520_,1
_1521_,1
_1522_,1
_1523_,0
_1524_,1
_1525_,0
_1526_,0
_1527_,0
_1528_,1
_1529_,0
_1530_,0
_1531_,1
_1532_,0
_1533_,0
_1534_,0
_1535_,0
_1536_,0
_1537_,0
_1538_,0
_1539_,0
_1540_,0
_1541_,0
_1542_,0
_1543_,0
_1544_,0
_1545_,0
_1546_,0
_1547_,0
_1548_,0
_1549_,0
_1550_,0
_1551_,0
_1552_,0
_1553_,0
_1554_,0
_1555_,0
_1556_,1
_1557_,0
_1558_,1
_1559_,0
_1560_,0
_1561_,0
_1562_,1
_1563_,0
_1564_,1
_1565_,0
_1566_,0
_1567_,0
_1568_,0
_1569_,0
_1570_,0
_1571_,0
_1572_,0
_1573_,0
ass,0
char_len[0],0
char_len[1],0
char_len[2],0
char_len[3],0
char_len[4],0
char_len[5],0
char_len[6],0
clgen.cnt[0],0
clgen.cnt[10],0
clgen.cnt[11],0
clgen.cnt[12],0
clgen.cnt[13],0
clgen.cnt[14],0
clgen.cnt[15],0
clgen.cnt[1],0
clgen.cnt[2],0
clgen.cnt[3],0
clgen.cnt[4],0
clgen.cnt[5],0
clgen.cnt[6],0
clgen.cnt[7],0
clgen.cnt[8],0
clgen.cnt[9],0
clgen.divider[0],0
clgen.divider[10],0
clgen.divider[11],0
clgen.divider[12],0
clgen.divider[13],0
clgen.divider[14],0
clgen.divider[15],0
clgen.divider[1],0
clgen.divider[2],0
clgen.divider[3],0
clgen.divider[4],0
clgen.divider[5],0
clgen.divider[6],0
clgen.divider[7],0
clgen.divider[8],0
clgen.divider[9],0
clgen.enable,0
clgen.go,0
clgen.neg_edge,0
clgen.pos_edge,0
ctrl[10],0
ctrl[11],0
ctrl[12],0
ctrl[7],0
ctrl[9],1
miso_pad_i,0
mosi_pad_o,0
rx[0],0
rx[100],0
rx[101],0
rx[102],0
rx[103],0
rx[104],0
rx[105],0
rx[106],0
rx[107],0
rx[108],0
rx[109],0
rx[10],0
rx[110],0
rx[111],0
rx[112],0
rx[113],0
rx[114],0
rx[115],0
rx[116],0
rx[117],0
rx[118],0
rx[119],0
rx[11],0
rx[120],0
rx[121],0
rx[122],0
rx[123],0
rx[124],0
rx[125],0
rx[126],0
rx[127],0
rx[12],0
rx[13],0
rx[14],0
rx[15],0
rx[16],0
rx[17],0
rx[18],0
rx[19],0
rx[1],0
rx[20],0
rx[21],0
rx[22],0
rx[23],0
rx[24],0
rx[25],0
rx[26],0
rx[27],0
rx[28],0
rx[29],0
rx[2],0
rx[30],0
rx[31],0
rx[32],0
rx[33],0
rx[34],0
rx[35],0
rx[36],0
rx[37],0
rx[38],0
rx[39],0
rx[3],0
rx[40],0
rx[41],0
rx[42],0
rx[43],0
rx[44],0
rx[45],0
rx[46],0
rx[47],0
rx[48],0
rx[49],0
rx[4],0
rx[50],0
rx[51],0
rx[52],0
rx[53],0
rx[54],0
rx[55],0
rx[56],0
rx[57],0
rx[58],0
rx[59],0
rx[5],0
rx[60],0
rx[61],0
rx[62],0
rx[63],0
rx[64],0
rx[65],0
rx[66],0
rx[67],0
rx[68],0
rx[69],0
rx[6],0
rx[70],0
rx[71],0
rx[72],0
rx[73],0
rx[74],0
rx[75],0
rx[76],0
rx[77],0
rx[78],0
rx[79],0
rx[7],0
rx[80],0
rx[81],0
rx[82],0
rx[83],0
rx[84],0
rx[85],0
rx[86],0
rx[87],0
rx[88],0
rx[89],0
rx[8],0
rx[90],0
rx[91],0
rx[92],0
rx[93],0
rx[94],0
rx[95],0
rx[96],0
rx[97],0
rx[98],0
rx[99],0
rx[9],0
sclk_pad_o,0
shift.cnt[0],0
shift.cnt[1],0
shift.cnt[2],0
shift.cnt[3],0
shift.cnt[4],0
shift.cnt[5],0
shift.cnt[6],0
shift.cnt[7],0
ss[0],0
ss[1],0
ss[2],0
ss[3],0
ss[4],0
ss[5],0
ss[6],0
ss[7],0
ss_pad_o[0],0
ss_pad_o[1],0
ss_pad_o[2],0
ss_pad_o[3],0
ss_pad_o[4],0
ss_pad_o[5],0
ss_pad_o[6],0
ss_pad_o[7],0
wb_ack_o,0
wb_adr_i[0],0
wb_adr_i[1],0
wb_adr_i[2],0
wb_adr_i[3],0
wb_adr_i[4],0
wb_clk_i,0
wb_cyc_i,0
wb_dat[0],0
wb_dat[10],0
wb_dat[11],0
wb_dat[12],0
wb_dat[13],0
wb_dat[14],0
wb_dat[15],0
wb_dat[16],0
wb_dat[17],0
wb_dat[18],0
wb_dat[19],0
wb_dat[1],0
wb_dat[20],0
wb_dat[21],0
wb_dat[22],0
wb_dat[23],0
wb_dat[24],0
wb_dat[25],0
wb_dat[26],0
wb_dat[27],0
wb_dat[28],0
wb_dat[29],0
wb_dat[2],0
wb_dat[30],0
wb_dat[31],0
wb_dat[3],0
wb_dat[4],0
wb_dat[5],0
wb_dat[6],0
wb_dat[7],0
wb_dat[8],0
wb_dat[9],0
wb_dat_i[0],0
wb_dat_i[10],0
wb_dat_i[11],0
wb_dat_i[12],0
wb_dat_i[13],0
wb_dat_i[14],0
wb_dat_i[15],0
wb_dat_i[16],0
wb_dat_i[17],0
wb_dat_i[18],0
wb_dat_i[19],0
wb_dat_i[1],0
wb_dat_i[20],0
wb_dat_i[21],0
wb_dat_i[22],0
wb_dat_i[23],0
wb_dat_i[24],0
wb_dat_i[25],0
wb_dat_i[26],0
wb_dat_i[27],0
wb_dat_i[28],0
wb_dat_i[29],0
wb_dat_i[2],0
wb_dat_i[30],0
wb_dat_i[31],0
wb_dat_i[3],0
wb_dat_i[4],0
wb_dat_i[5],0
wb_dat_i[6],0
wb_dat_i[7],0
wb_dat_i[8],0
wb_dat_i[9],0
wb_dat_o[0],0
wb_dat_o[10],0
wb_dat_o[11],0
wb_dat_o[12],0
wb_dat_o[13],0
wb_dat_o[14],0
wb_dat_o[15],0
wb_dat_o[16],0
wb_dat_o[17],0
wb_dat_o[18],0
wb_dat_o[19],0
wb_dat_o[1],0
wb_dat_o[20],0
wb_dat_o[21],0
wb_dat_o[22],0
wb_dat_o[23],0
wb_dat_o[24],0
wb_dat_o[25],0
wb_dat_o[26],0
wb_dat_o[27],0
wb_dat_o[28],0
wb_dat_o[29],0
wb_dat_o[2],0
wb_dat_o[30],0
wb_dat_o[31],0
wb_dat_o[3],0
wb_dat_o[4],0
wb_dat_o[5],0
wb_dat_o[6],0
wb_dat_o[7],0
wb_dat_o[8],0
wb_dat_o[9],0
wb_int_o,0
wb_rst_i,0
wb_sel_i[0],0
wb_sel_i[1],0
wb_sel_i[2],0
wb_sel_i[3],0
wb_stb_i,0
wb_we_i,0
zero_,0
net2799,0
net2839,0
